d_km,epsilon,invariant_residual
5.0,0.01,0.6042996780055232
5.0,0.02,0.6032094065197146
5.0,0.03,0.6021676756820864
5.0,0.04,0.6011746702575803
5.0,0.05,0.600230595494797
5.0,0.060000000000000005,0.5993356771582269
5.0,0.06999999999999999,0.5984901616039698
5.0,0.08,0.5976943158997691
5.0,0.09,0.59694842799039
5.0,0.09999999999999999,0.5962528069096094
5.0,0.11,0.5956077830403003
5.0,0.12,0.5950137084243619
5.0,0.13,0.5944709571244808
5.0,0.14,0.5939799256400021
5.0,0.15000000000000002,0.593541033379456
5.0,0.16,0.5931547231926265
5.0,0.17,0.592821461965341
5.0,0.18000000000000002,0.5925417412805529
5.0,0.19,0.5923160781496495
5.0,0.2,0.5921450158183491
5.0,0.21000000000000002,0.5920291246519923
5.0,0.22,0.59196900310554
5.0,0.23,0.5919652787841128
5.0,0.24000000000000002,0.5920186096005127
5.0,0.25,0.5921296850368032
5.0,0.26,0.5922992275177386
5.0,0.27,0.5925279939046201
5.0,0.28,0.5928167771190178
5.0,0.29000000000000004,0.5931664079067492
5.0,0.3,0.5935777567535836
5.0,0.31,0.5940517359652859
5.0,0.32,0.5945893019259536
5.0,0.33,0.595191457550034
5.0,0.34,0.5958592549450418
5.0,0.35000000000000003,0.5965937983038072
5.0,0.36000000000000004,0.597396247047127
5.0,0.37,0.5982678192399457
5.0,0.38,0.5992097953067745
5.0,0.39,0.6002235220749199
5.0,0.4,0.6013104171773297
5.0,0.41000000000000003,0.6024719738505374
5.0,0.42000000000000004,0.6037097661673191
5.0,0.43,0.605025454748345
5.0,0.44,0.606420793002466
5.0,0.45,0.6078976339512902
5.0,0.46,0.6094579377006162
5.0,0.47000000000000003,0.6111037796291595
5.0,0.48000000000000004,0.6128373593740036
5.0,0.49,0.614661010702536
5.0,0.5,0.6165772123724848
5.0,0.51,0.6185886000953302
5.0,0.52,0.6206979797341106
5.0,0.53,0.6229083418848937
5.0,0.54,0.6252228780123107
5.0,0.55,0.6276449983341386
5.0,0.56,0.6301783516785705
5.0,0.5700000000000001,0.6328268475713145
5.0,0.5800000000000001,0.6355946808489216
5.0,0.59,0.6384863591409119
5.0,0.6,0.6415067336177048
5.0,0.61,0.6446610334657658
5.0,0.62,0.6479549046278189
5.0,0.63,0.651394453437014
5.0,0.64,0.6549862958827634
5.0,0.65,0.6587376133765077
5.0,0.66,0.66265621604291
5.0,0.67,0.6667506147521434
5.0,0.68,0.6710301033398703
5.0,0.6900000000000001,0.6755048527432637
5.0,0.7000000000000001,0.6801860191267285
5.0,0.7100000000000001,0.6850858684963199
5.0,0.72,0.6902179208284619
5.0,0.73,0.6955971173941037
5.0,0.74,0.7012400157802261
5.0,0.75,0.7071650181444528
5.0,0.76,0.7133926395492198
5.0,0.77,0.719945824894863
5.0,0.78,0.7268503251217647
5.0,0.79,0.7341351461380893
5.0,0.8,0.7418330875691096
5.0,0.81,0.7499813932196058
5.0,0.8200000000000001,0.758622541518726
5.0,0.8300000000000001,0.7678052127848908
5.0,0.8400000000000001,0.777585481783743
5.0,0.85,0.7880283000381837
5.0,0.86,0.7992093545915666
5.0,0.87,0.811217421298646
5.0,0.88,0.8241573756389678
5.0,0.89,0.8381540894243859
5.0,0.9,0.853357538650048
5.0,0.91,0.8699495941779122
5.0,0.92,0.8881531932449911
5.0,0.93,0.9082449482567753
5.0,0.9400000000000001,0.9305728331568558
5.0,0.9500000000000001,0.9555815690086887
5.0,0.9600000000000001,0.9838500405779421
5.0,0.97,1.0161481829672403
5.0,0.98,1.0535267058305835
5.0,0.99,1.0974650097755545
5.2,0.01,0.5895601224855479
5.2,0.02,0.5884116464483189
5.2,0.03,0.5873135069624115
5.2,0.04,0.5862659126620247
5.2,0.05,0.5852690933036472
5.2,0.060000000000000005,0.5843232997837062
5.2,0.06999999999999999,0.5834288041998215
5.2,0.08,0.5825858999565007
5.2,0.09,0.5817949019163532
5.2,0.09999999999999999,0.5810561465981154
5.2,0.11,0.580369992423029
5.2,0.12,0.579736820011354
5.2,0.13,0.5791570325310669
5.2,0.14,0.5786310561010696
5.2,0.15000000000000002,0.5781593402515226
5.2,0.16,0.5777423584442455
5.2,0.17,0.5773806086564436
5.2,0.18000000000000002,0.5770746140313968
5.2,0.19,0.5768249236001302
5.2,0.2,0.5766321130785046
5.2,0.21000000000000002,0.5764967857446278
5.2,0.22,0.5764195734019852
5.2,0.23,0.5764011374342191
5.2,0.24000000000000002,0.5764421699581012
5.2,0.25,0.5765433950818725
5.2,0.26,0.576705570276853
5.2,0.27,0.5769294878709984
5.2,0.28,0.5772159766739672
5.2,0.29000000000000004,0.5775659037441924
5.2,0.3,0.5779801763095448
5.2,0.31,0.5784597438543196
5.2,0.32,0.5790056003866135
5.2,0.33,0.5796187869015932
5.2,0.34,0.5803003940577901
5.2,0.35000000000000003,0.5810515650853576
5.2,0.36000000000000004,0.5818734989472627
5.2,0.37,0.5827674537766423
5.2,0.38,0.5837347506161062
5.2,0.39,0.5847767774876351
5.2,0.4,0.5858949938249347
5.2,0.41000000000000003,0.5870909353037581
5.2,0.42000000000000004,0.588366219109809
5.2,0.43,0.5897225496884955
5.2,0.44,0.5911617250260836
5.2,0.45,0.5926856435177988
5.2,0.46,0.594296311485255
5.2,0.47000000000000003,0.5959958514133764
5.2,0.48000000000000004,0.5977865109859006
5.2,0.49,0.5996706730087454
5.2,0.5,0.6016508663222389
5.2,0.51,0.6037297778167006
5.2,0.52,0.6059102656814064
5.2,0.53,0.6081953740349324
5.2,0.54,0.6105883491057092
5.2,0.55,0.6130926571558031
5.2,0.56,0.6157120043691109
5.2,0.5700000000000001,0.6184503589580739
5.2,0.5800000000000001,0.6213119757815322
5.2,0.59,0.6243014238116175
5.2,0.6,0.6274236168408975
5.2,0.61,0.6306838478839892
5.2,0.62,0.6340878278025853
5.2,0.63,0.6376417287716981
5.2,0.64,0.6413522333110461
5.2,0.65,0.6452265897326618
5.2,0.66,0.6492726750087378
5.2,0.67,0.6534990662484713
5.2,0.68,0.6579151221967097
5.2,0.6900000000000001,0.6625310764401477
5.2,0.7000000000000001,0.6673581443408769
5.2,0.7100000000000001,0.6724086461279103
5.2,0.72,0.67769614908515
5.2,0.73,0.6832356324053807
5.2,0.74,0.6890436790687026
5.2,0.75,0.6951387000956368
5.2,0.76,0.7015411977801134
5.2,0.77,0.7082740761061765
5.2,0.78,0.715363008603166
5.2,0.79,0.7228368765452124
5.2,0.8,0.7307282938555408
5.2,0.81,0.7390742396166241
5.2,0.8200000000000001,0.7479168251101567
5.2,0.8300000000000001,0.7573042303793038
5.2,0.8400000000000001,0.7672918562295521
5.2,0.85,0.7779437525445536
5.2,0.86,0.7893344045357856
5.2,0.87,0.801550987693693
5.2,0.88,0.8146962437737013
5.2,0.89,0.8288921903785801
5.2,0.9,0.8442849655155836
5.2,0.91,0.8610512420485661
5.2,0.92,0.8794068521218052
5.2,0.93,0.899618584471053
5.2,0.9400000000000001,0.9220206394591985
5.2,0.9500000000000001,0.9470380966169313
5.2,0.9600000000000001,0.9752212509488968
5.2,0.97,1.007297372055905
5.2,0.98,1.0442515200997085
5.2,0.99,1.0874581637758023
5.4,0.01,0.5744340198549613
5.4,0.02,0.5732242778889812
5.4,0.03,0.5720666800669316
5.4,0.04,0.5709614623499163
5.4,0.05,0.5699088824943179
5.4,0.060000000000000005,0.5689092200505739
5.4,0.06999999999999999,0.5679627764053479
5.4,0.08,0.5670698748679823
5.4,0.09,0.5662308608023371
5.4,0.09999999999999999,0.5654461018053518
5.4,0.11,0.5647159879339249
5.4,0.12,0.5640409319819415
5.4,0.13,0.5634213698095591
5.4,0.14,0.5628577607271443
5.4,0.15000000000000002,0.5623505879365396
5.4,0.16,0.561900359032683
5.4,0.17,0.5615076065689121
5.4,0.18000000000000002,0.5611728886896861
5.4,0.19,0.5608967898348216
5.4,0.2,0.5606799215197902
5.4,0.21000000000000002,0.5605229231970689
5.4,0.22,0.5604264632040468
5.4,0.23,0.560391239803544
5.4,0.24000000000000002,0.5604179823235708
5.4,0.25,0.5605074524036485
5.4,0.26,0.5606604453556924
5.4,0.27,0.560877791648273
5.4,0.28,0.5611603585239303
5.4,0.29000000000000004,0.5615090517601748
5.4,0.3,0.5619248175858763
5.4,0.31,0.5624086447659108
5.4,0.32,0.5629615668682487
5.4,0.33,0.5635846647291122
5.4,0.34,0.5642790691334496
5.4,0.35000000000000003,0.5650459637297842
5.4,0.36000000000000004,0.5658865882005012
5.4,0.37,0.5668022417109002
5.4,0.38,0.5677942866628813
5.4,0.39,0.5688641527819595
5.4,0.4,0.570013341569525
5.4,0.41000000000000003,0.5712434311558635
5.4,0.42000000000000004,0.5725560815935394
5.4,0.43,0.5739530406353485
5.4,0.44,0.5754361500462881
5.4,0.45,0.5770073525049277
5.4,0.46,0.5786686991563302
5.4,0.47000000000000003,0.5804223578863652
5.4,0.48000000000000004,0.5822706223960913
5.4,0.49,0.5842159221649311
5.4,0.5,0.5862608334029535
5.4,0.51,0.5884080911058662
5.4,0.52,0.5906606023416384
5.4,0.53,0.5930214609153894
5.4,0.54,0.5954939635796522
5.4,0.55,0.5980816279809237
5.4,0.56,0.6007882125610835
5.4,0.5700000000000001,0.6036177386645702
5.4,0.5800000000000001,0.6065745151399861
5.4,0.59,0.6096631657691547
5.4,0.6,0.6128886599088373
5.4,0.61,0.6162563467919415
5.4,0.62,0.6197719940080153
5.4,0.63,0.623441830769553
5.4,0.64,0.6272725966740581
5.4,0.65,0.6312715967955749
5.4,0.66,0.6354467640881325
5.4,0.67,0.639806730262916
5.4,0.68,0.644360906518281
5.4,0.6900000000000001,0.6491195757660442
5.4,0.7000000000000001,0.6540939983205738
5.4,0.7100000000000001,0.6592965334138906
5.4,0.72,0.6647407793896584
5.4,0.73,0.6704417360364608
5.4,0.74,0.6764159932788185
5.4,0.75,0.6826819513958317
5.4,0.76,0.6892600791389989
5.4,0.77,0.6961732176484642
5.4,0.78,0.7034469400228587
5.4,0.79,0.7111099789207227
5.4,0.8,0.719194737851445
5.4,0.81,0.7277379061141721
5.4,0.8200000000000001,0.7367812030329774
5.4,0.8300000000000001,0.746372284737946
5.4,0.8400000000000001,0.7565658570031659
5.4,0.85,0.7674250516612868
5.4,0.86,0.7790231434721773
5.4,0.87,0.7914457114274411
5.4,0.88,0.8047933869704413
5.4,0.89,0.8191853871552459
5.4,0.9,0.8347641122928541
5.4,0.91,0.851701209578757
5.4,0.92,0.8702056904687651
5.4,0.93,0.8905349808294776
5.4,0.9400000000000001,0.9130102503982946
5.4,0.9500000000000001,0.9380381410377286
5.4,0.9600000000000001,0.9661423350186082
5.4,0.97,0.9980107540582747
5.4,0.98,1.0345685486080167
5.4,0.99,1.0770956030071155
5.6,0.01,0.5589003818677202
5.6,0.02,0.5576258496767109
5.6,0.03,0.556405280163933
5.6,0.04,0.5552389406833219
5.6,0.05,0.5541271211136555
5.6,0.060000000000000005,0.5530701338331804
5.6,0.06999999999999999,0.5520683137370301
5.6,0.08,0.5511220182983486
5.6,0.09,0.5502316276742637
5.6,0.09999999999999999,0.5493975448581089
5.6,0.11,0.5486201958795289
5.6,0.12,0.5479000300543705
5.6,0.13,0.5472375202865355
5.6,0.14,0.54663316342426
5.6,0.15000000000000002,0.5460874806735967
5.6,0.16,0.5456010180721886
5.6,0.17,0.5451743470267907
5.6,0.18000000000000002,0.5448080649183517
5.6,0.19,0.544502795778878
5.6,0.2,0.5442591910447367
5.6,0.21000000000000002,0.5440779303915106
5.6,0.22,0.543959722656044
5.6,0.23,0.5439053068518528
5.6,0.24000000000000002,0.5439154532846855
5.6,0.25,0.5439909647756774
5.6,0.26,0.5441326780002621
5.6,0.27,0.544341464951792
5.6,0.28,0.544618234539698
5.6,0.29000000000000004,0.5449639343329757
5.6,0.3,0.5453795524608429
5.6,0.31,0.5458661196835985
5.6,0.32,0.5464247116480038
5.6,0.33,0.5470564513429619
5.6,0.34,0.5477625117728798
5.6,0.35000000000000003,0.5485441188678924
5.6,0.36000000000000004,0.5494025546521359
5.6,0.37,0.5503391606935006
5.6,0.38,0.5513553418608056
5.6,0.39,0.5524525704171727
5.6,0.4,0.5536323904815409
5.6,0.41000000000000003,0.554896422893852
5.6,0.42000000000000004,0.5562463705234697
5.6,0.43,0.5576840240649806
5.6,0.44,0.5592112683706789
5.6,0.45,0.5608300893749355
5.6,0.46,0.5625425816723184
5.6,0.47000000000000003,0.5643509568189614
5.6,0.48000000000000004,0.5662575524353536
5.6,0.49,0.5682648421986902
5.6,0.5,0.5703754468243101
5.6,0.51,0.5725921461488649
5.6,0.52,0.5749178924429412
5.6,0.53,0.577355825098286
5.6,0.54,0.5799092868549192
5.6,0.55,0.5825818417568136
5.6,0.56,0.5853772950519642
5.6,0.5700000000000001,0.588299715284386
5.6,0.5800000000000001,0.5913534588625854
5.6,0.59,0.5945431974324948
5.6,0.6,0.5978739484339015
5.6,0.61,0.6013511092796205
5.6,0.62,0.604980495667913
5.6,0.63,0.6087683846232158
5.6,0.64,0.6127215629610168
5.6,0.65,0.6168473819931403
5.6,0.66,0.621153819434264
5.6,0.67,0.6256495496446244
5.6,0.68,0.6303440235545288
5.6,0.6900000000000001,0.6352475598722316
5.6,0.7000000000000001,0.640371449489104
5.6,0.7100000000000001,0.6457280753790432
5.6,0.72,0.6513310507611161
5.6,0.73,0.6571953788791856
5.6,0.74,0.6633376384807154
5.6,0.75,0.6697761999896464
5.6,0.76,0.6765314785188878
5.6,0.77,0.6836262313280321
5.6,0.78,0.6910859091975106
5.6,0.79,0.698939073591621
5.6,0.8,0.7072178945978137
5.6,0.81,0.7159587487040865
5.6,0.8200000000000001,0.725202940853668
5.6,0.8300000000000001,0.7349975823807691
5.6,0.8400000000000001,0.7453966660754343
5.6,0.85,0.7564623927515192
5.6,0.86,0.7682668217704601
5.6,0.87,0.7808939431970773
5.6,0.88,0.7944423049529425
5.6,0.89,0.8090283796098193
5.6,0.9,0.824790930384912
5.6,0.91,0.8418967474032067
5.6,0.92,0.8605482946713123
5.6,0.93,0.8809940714191983
5.6,0.9400000000000001,0.9035429110362083
5.6,0.9500000000000001,0.9285841291019948
5.6,0.9600000000000001,0.9566165984810214
5.6,0.97,0.9882918816140498
5.6,0.98,1.0244803202652935
5.6,0.99,1.0663762702349666
5.800000000000001,0.01,0.5429379885775436
5.800000000000001,0.02,0.5415945988180251
5.800000000000001,0.03,0.5403069983738916
5.800000000000001,0.04,0.5390754907918993
5.800000000000001,0.05,0.5379004029610408
5.800000000000001,0.060000000000000005,0.5367820850566138
5.800000000000001,0.06999999999999999,0.5357209105259028
5.800000000000001,0.08,0.5347172761164392
5.800000000000001,0.09,0.5337716019480254
5.800000000000001,0.09999999999999999,0.5328843316299758
5.800000000000001,0.11,0.5320559324252747
5.800000000000001,0.12,0.5312868954636245
5.800000000000001,0.13,0.5305777360056482
5.800000000000001,0.14,0.5299289937607984
5.800000000000001,0.15000000000000002,0.5293412332618511
5.800000000000001,0.16,0.5288150442991902
5.800000000000001,0.17,0.5283510424184503
5.800000000000001,0.18000000000000002,0.5279498694854683
5.800000000000001,0.19,0.5276121943229026
5.800000000000001,0.2,0.5273387134233168
5.800000000000001,0.21000000000000002,0.5271301517440135
5.800000000000001,0.22,0.5269872635893974
5.800000000000001,0.23,0.5269108335872323
5.800000000000001,0.24000000000000002,0.526901677765744
5.800000000000001,0.25,0.5269606447391973
5.800000000000001,0.26,0.5270886170102937
5.800000000000001,0.27,0.5272865123985409
5.800000000000001,0.28,0.5275552856046092
5.800000000000001,0.29000000000000004,0.5278959299216585
5.800000000000001,0.3,0.5283094791056768
5.800000000000001,0.31,0.528797009418048
5.800000000000001,0.32,0.5293596418548606
5.800000000000001,0.33,0.5299985445789132
5.800000000000001,0.34,0.5307149355719734
5.800000000000001,0.35000000000000003,0.5315100855266358
5.800000000000001,0.36000000000000004,0.5323853209991085
5.800000000000001,0.37,0.5333420278464924
5.800000000000001,0.38,0.5343816549746059
5.800000000000001,0.39,0.5355057184252133
5.800000000000001,0.4,0.5367158058346481
5.800000000000001,0.41000000000000003,0.5380135812993853
5.800000000000001,0.42000000000000004,0.5394007906880892
5.800000000000001,0.43,0.5408792674442072
5.800000000000001,0.44,0.5424509389282697
5.800000000000001,0.45,0.5441178333548832
5.800000000000001,0.46,0.5458820873859821
5.800000000000001,0.47000000000000003,0.5477459544494309
5.800000000000001,0.48000000000000004,0.5497118138606318
5.800000000000001,0.49,0.5517821808346048
5.800000000000001,0.5,0.5539597174872317
5.800000000000001,0.51,0.5562472449372615
5.800000000000001,0.52,0.558647756635515
5.800000000000001,0.53,0.5611644330648532
5.800000000000001,0.54,0.5638006579742629
5.800000000000001,0.55,0.5665600363333736
5.800000000000001,0.56,0.5694464142203546
5.800000000000001,0.5700000000000001,0.5724639008872251
5.800000000000001,0.5800000000000001,0.5756168932828662
5.800000000000001,0.59,0.5789101033565176
5.800000000000001,0.6,0.5823485885144754
5.800000000000001,0.61,0.5859377856615013
5.800000000000001,0.62,0.5896835493280055
5.800000000000001,0.63,0.5935921944664958
5.800000000000001,0.64,0.5976705445989121
5.800000000000001,0.65,0.6019259861136304
5.800000000000001,0.66,0.606366529651368
5.800000000000001,0.67,0.6110008796882147
5.800000000000001,0.68,0.6158385136282223
5.800000000000001,0.6900000000000001,0.6208897719657268
5.800000000000001,0.7000000000000001,0.6261659613795579
5.800000000000001,0.7100000000000001,0.6316794729910589
5.800000000000001,0.72,0.6374439184728489
5.800000000000001,0.73,0.6434742872580943
5.800000000000001,0.74,0.6497871288000238
5.800000000000001,0.75,0.6564007647070088
5.800000000000001,0.76,0.6633355366804021
5.800000000000001,0.77,0.6706140975779614
5.800000000000001,0.78,0.6782617547054288
5.800000000000001,0.79,0.6863068767248773
5.800000000000001,0.8,0.6947813785275048
5.800000000000001,0.81,0.7037213022802211
5.800000000000001,0.8200000000000001,0.7131675179393915
5.800000000000001,0.8300000000000001,0.7231665732812768
5.800000000000001,0.8400000000000001,0.733771732567937
5.800000000000001,0.85,0.7450442552739704
5.800000000000001,0.86,0.7570549831954204
5.800000000000001,0.87,0.769886327754336
5.800000000000001,0.88,0.7836347824279396
5.800000000000001,0.89,0.7984141326171931
5.800000000000001,0.9,0.8143596041966651
5.800000000000001,0.91,0.8316332940733284
5.800000000000001,0.92,0.8504313803208989
5.800000000000001,0.93,0.8709938477077718
5.800000000000001,0.9400000000000001,0.8936178416764873
5.800000000000001,0.9500000000000001,0.9186763779935421
5.800000000000001,0.9600000000000001,0.9466451672003651
5.800000000000001,0.97,0.9781421104788354
5.800000000000001,0.98,1.0139872877598892
5.800000000000001,0.99,1.055297482542034
6.0,0.01,0.5265258911623177
6.0,0.02,0.5251089361818444
6.0,0.03,0.5237495993490773
6.0,0.04,0.5224482260898133
6.0,0.05,0.5212051861216477
6.0,0.060000000000000005,0.5200208733597407
6.0,0.06999999999999999,0.5188957058622574
6.0,0.08,0.517830125816467
6.0,0.09,0.5168245995667455
6.0,0.09999999999999999,0.5158796176859863
6.0,0.11,0.5149956950921978
6.0,0.12,0.514173371212349
6.0,0.13,0.5134132101958185
6.0,0.14,0.512715801180128
6.0,0.15000000000000002,0.5120817586119474
6.0,0.16,0.5115117226267364
6.0,0.17,0.5110063594907346
6.0,0.18000000000000002,0.5105663621094226
6.0,0.19,0.5101924506069936
6.0,0.2,0.5098853729818281
6.0,0.21000000000000002,0.5096459058434616
6.0,0.22,0.509474855237045
6.0,0.23,0.5093730575618842
6.0,0.24000000000000002,0.5093413805912591
6.0,0.25,0.5093807246013833
6.0,0.26,0.5094920236181146
6.0,0.27,0.5096762467908199
6.0,0.28,0.5099343999036694
6.0,0.29000000000000004,0.5102675270356196
6.0,0.3,0.5106767123813704
6.0,0.31,0.5111630822467946
6.0,0.32,0.5117278072335962
6.0,0.33,0.512372104629404
6.0,0.34,0.5130972410210963
6.0,0.35000000000000003,0.5139045351509283
6.0,0.36000000000000004,0.5147953610369892
6.0,0.37,0.5157711513817449
6.0,0.38,0.5168334012948751
6.0,0.39,0.5179836723593805
6.0,0.4,0.5192235970730505
6.0,0.41000000000000003,0.5205548837008767
6.0,0.42000000000000004,0.5219793215779372
6.0,0.43,0.5234987869067516
6.0,0.44,0.5251152490981228
6.0,0.45,0.5268307777102315
6.0,0.46,0.5286475500472322
6.0,0.47000000000000003,0.5305678594859988
6.0,0.48000000000000004,0.5325941246081278
6.0,0.49,0.5347288992239234
6.0,0.5,0.536974883386173
6.0,0.51,0.5393349355041733
6.0,0.52,0.5418120856830815
6.0,0.53,0.5444095504304582
6.0,0.54,0.5471307488913287
6.0,0.55,0.5499793207955644
6.0,0.56,0.552959146327556
6.0,0.5700000000000001,0.5560743681585348
6.0,0.5800000000000001,0.5593294159174458
6.0,0.59,0.5627290334177969
6.0,0.6,0.5662783090067233
6.0,0.61,0.569982709459916
6.0,0.62,0.5738481179138841
6.0,0.63,0.5778808764073824
6.0,0.64,0.5820878336993381
6.0,0.65,0.5864763991445591
6.0,0.66,0.5910546035449428
6.0,0.67,0.5958311680578703
6.0,0.68,0.6008155824413598
6.0,0.6900000000000001,0.6060181941553606
6.0,0.7000000000000001,0.6114503101304454
6.0,0.7100000000000001,0.6171243133721057
6.0,0.72,0.6230537970074385
6.0,0.73,0.6292537189227162
6.0,0.74,0.6357405808129819
6.0,0.75,0.6425326363048324
6.0,0.76,0.6496501338688422
6.0,0.77,0.657115601572325
6.0,0.78,0.664954182421305
6.0,0.79,0.6731940312175243
6.0,0.8,0.6818667866681117
6.0,0.81,0.6910081361468643
6.0,0.8200000000000001,0.7006584953147894
6.0,0.8300000000000001,0.7108638311816454
6.0,0.8400000000000001,0.7216766657233779
6.0,0.85,0.7331573087158839
6.0,0.86,0.7453753842472207
6.0,0.87,0.7584117372671595
6.0,0.88,0.7723608372873264
6.0,0.89,0.7873338401783231
6.0,0.9,0.8034625324944463
6.0,0.91,0.8209044763355837
6.0,0.92,0.839849813402974
6.0,0.93,0.8605304029006308
6.0,0.9400000000000001,0.8832323077146845
6.0,0.9500000000000001,0.9083131924344481
6.0,0.9600000000000001,0.936227111764567
6.0,0.97,0.9675607464951533
6.0,0.98,1.0030879792438583
6.0,0.99,1.043855037248607
6.2,0.01,0.5096441885315622
6.2,0.02,0.508148202121018
6.2,0.03,0.506711654475583
6.2,0.04,0.5053349396539553
6.2,0.05,0.5040184771516767
6.2,0.060000000000000005,0.5027627117594503
6.2,0.06999999999999999,0.5015681134580788
6.2,0.08,0.5004351773510411
6.2,0.09,0.49936442363598765
6.2,0.09999999999999999,0.49835639761672895
6.2,0.11,0.4974116697575739
6.2,0.12,0.4965308357821756
6.2,0.13,0.49571451681937057
6.2,0.14,0.4949633595988157
6.2,0.15000000000000002,0.49427803669959547
6.2,0.16,0.4936592468553255
6.2,0.17,0.4931077153196785
6.2,0.18000000000000002,0.49262419429667653
6.2,0.19,0.492209463440532
6.2,0.2,0.4918643304302944
6.2,0.21000000000000002,0.49158963162507446
6.2,0.22,0.49138623280614324
6.2,0.23,0.4912550300128156
6.2,0.24000000000000002,0.49119695047963896
6.2,0.25,0.4912129536831023
6.2,0.26,0.4913040325068296
6.2,0.27,0.4914712145350194
6.2,0.28,0.49171556348479234
6.2,0.29000000000000004,0.49203818078906014
6.2,0.3,0.4924402073426036
6.2,0.31,0.49292282542520655
6.2,0.32,0.49348726081699323
6.2,0.33,0.4941347851225182
6.2,0.34,0.4948667183217612
6.2,0.35000000000000003,0.4956844315679156
6.2,0.36000000000000004,0.4965893502538085
6.2,0.37,0.4975829573709854
6.2,0.38,0.4986667971878963
6.2,0.39,0.4998424792763755
6.2,0.4,0.5011116829186519
6.2,0.41000000000000003,0.5024761619305672
6.2,0.42000000000000004,0.5039377499405808
6.2,0.43,0.5054983661684933
6.2,0.44,0.5071600217528163
6.2,0.45,0.5089248266813062
6.2,0.46,0.5107949973855994
6.2,0.47000000000000003,0.5127728650681325
6.2,0.48000000000000004,0.5148608848378476
6.2,0.49,0.5170616457406354
6.2,0.5,0.519377881781348
6.2,0.51,0.521812484046633
6.2,0.52,0.5243685140521864
6.2,0.53,0.527049218454492
6.2,0.54,0.5298580452861967
6.2,0.55,0.5327986618963017
6.2,0.56,0.5358749748019662
6.2,0.5700000000000001,0.5390911516884975
6.2,0.5800000000000001,0.5424516458288283
6.2,0.59,0.5459612232344148
6.2,0.6,0.5496249928971363
6.2,0.61,0.553448440537824
6.2,0.62,0.5574374663431783
6.2,0.63,0.5615984272511035
6.2,0.64,0.5659381844374686
6.2,0.65,0.5704641567680604
6.2,0.66,0.5751843811120104
6.2,0.67,0.5801075805720538
6.2,0.68,0.5852432418787181
6.2,0.6900000000000001,0.5906017034276116
6.2,0.7000000000000001,0.5961942557211187
6.2,0.7100000000000001,0.6020332563203306
6.2,0.72,0.6081322618357917
6.2,0.73,0.6145061800070452
6.2,0.74,0.6211714455673722
6.2,0.75,0.6281462243961069
6.2,0.76,0.6354506514717384
6.2,0.77,0.6431071094147712
6.2,0.78,0.6511405560300505
6.2,0.79,0.6595789113318392
6.2,0.8,0.6684535172076923
6.2,0.81,0.677799686349791
6.2,0.8200000000000001,0.6876573616326049
6.2,0.8300000000000001,0.698071913132301
6.2,0.8400000000000001,0.7090951080164188
6.2,0.85,0.7207862993705496
6.2,0.86,0.7332138948172096
6.2,0.87,0.746457186207567
6.2,0.88,0.7606086502527875
6.2,0.89,0.7757768705475383
6.2,0.9,0.7920902899719174
6.2,0.91,0.8097020883418168
6.2,0.92,0.8287966086027133
6.2,0.93,0.8495979509748826
6.2,0.9400000000000001,0.8723816610197237
6.2,0.9500000000000001,0.8974909295340829
6.2,0.9600000000000001,0.9253595352835557
6.2,0.97,0.9565451515329356
6.2,0.98,0.9917791069944286
6.2,0.99,1.0320432813642038
6.4,0.01,0.49227521294556287
6.4,0.02,0.49069382664424577
6.4,0.03,0.48917367448182164
6.4,0.04,0.48771520718172584
6.4,0.05,0.48631890233591335
6.4,0.060000000000000005,0.4849852642052349
6.4,0.06999999999999999,0.4837148235518076
6.4,0.08,0.4825081375043982
6.4,0.09,0.4813657894581302
6.4,0.09999999999999999,0.48028838901013643
6.4,0.11,0.4792765719330965
6.4,0.12,0.4783310001889278
6.4,0.13,0.4774523619852556
6.4,0.14,0.476641371877643
6.4,0.15000000000000002,0.47589877092094485
6.4,0.16,0.4752253268735627
6.4,0.17,0.4746218344587835
6.4,0.18000000000000002,0.4740891156878539
6.4,0.19,0.47362802024990436
6.4,0.2,0.4732394259743419
6.4,0.21000000000000002,0.4729242393718779
6.4,0.22,0.4726833962609199
6.4,0.23,0.47251786248667366
6.4,0.24000000000000002,0.4724286347409658
6.4,0.25,0.4724167414914922
6.4,0.26,0.4724832440299748
6.4,0.27,0.47262923764952436
6.4,0.28,0.4728558529624169
6.4,0.29000000000000004,0.4731642573704498
6.4,0.3,0.47355565670112265
6.4,0.31,0.4740312970240575
6.4,0.32,0.47459246666333377
6.4,0.33,0.47524049842285676
6.4,0.34,0.4759767720434053
6.4,0.35000000000000003,0.47680271691176296
6.4,0.36000000000000004,0.4777198150442284
6.4,0.37,0.4787296043689634
6.4,0.38,0.47983368233401114
6.4,0.39,0.48103370987048877
6.4,0.4,0.48233141574346555
6.4,0.41000000000000003,0.48372860132640755
6.4,0.42000000000000004,0.4852271458388586
6.4,0.43,0.4868290120913433
6.4,0.44,0.4885362527863029
6.4,0.45,0.490351017429409
6.4,0.46,0.4922755599118447
6.4,0.47000000000000003,0.494312246831258
6.4,0.48000000000000004,0.4964635666272357
6.4,0.49,0.49873213961640517
6.4,0.5,0.5011207290229219
6.4,0.51,0.5036322531122867
6.4,0.52,0.5062697985504685
6.4,0.53,0.5090366351264534
6.4,0.54,0.5119362319950176
6.4,0.55,0.5149722756180999
