fraction1_cutoff,fraction2_cutoff,determinant,singular_value_max,singular_value_min,condition_number
0.12000000000000001,0.42000000000000004,0.19676014833913552,0.6030609273194257,0.3262691038759949,1.848354380341913
0.12000000000000001,0.43000000000000005,0.21080110675817737,0.6229745075620993,0.3383783833837925,1.8410588209930498
0.12000000000000001,0.44000000000000006,0.22545769779004723,0.6431166362730076,0.3505704643198483,1.834486078343013
0.12000000000000001,0.45000000000000007,0.24075431174627188,0.6635250131744641,0.36284135031239445,1.8286918307496953
0.12000000000000001,0.45999999999999996,0.25671755708933913,0.684240329339163,0.3751862409765822,1.8237351336715752
0.12000000000000001,0.47,0.273376453232944,0.7053065041102002,0.3875995069375263,1.819678537991232
0.12000000000000001,0.48,0.29076264656051315,0.7267709365455989,0.4000746754438634,1.8165882050376767
0.12000000000000001,0.49,0.3089106519871437,0.748684771729939,0.41260442799359087,1.8145340208068939
0.12000000000000001,0.5,0.32785812451439084,0.7711031846009684,0.4251806127399816,1.8135897110448334
0.12000000000000001,0.51,0.347646164359228,0.7940856838426025,0.43779427262428244,1.8138329656132606
0.12000000000000001,0.52,0.36831966103216646,0.8176964399639547,0.45043569108409287,1.81534557795798
0.12000000000000001,0.53,0.38992768158493485,0.842004642772515,0.4630944555139251,1.818213612249124
0.12000000000000001,0.54,0.4125239104534662,0.8670848960925184,0.47575953901686885,1.8225276110791222
0.12000000000000001,0.55,0.4361671482626401,0.8930176584174994,0.4884193992709664,1.828382860612113
0.12000000000000001,0.56,0.4609218791302194,0.919889741388587,0.5010620929791554,1.8358797328275545
0.12000000000000001,0.5700000000000001,0.4868589179404935,0.9477948813102683,0.5136754033398462,1.8451241292610812
0.12000000000000001,0.58,0.5140561502818596,0.9768344001643037,0.5262469771697179,1.8562280498368897
0.12000000000000001,0.59,0.5425993814923733,1.0071179783258484,0.5387644676886283,1.8693103178212909
0.12000000000000001,0.6,0.5725833134429101,1.0387645631838542,0.5512156784477897,1.8844974912705506
0.12000000000000001,0.61,0.6041126718682034,1.071903442977954,0.5635887036521333,1.9019249960687117
0.12000000000000001,0.62,0.6373035128930081,1.1066755210959511,0.5758720607300327,1.9217385189568308
0.12000000000000001,0.63,0.6722847409732655,1.1432348297495594,0.5880548103319582,1.9440957027529473
0.12000000000000001,0.64,0.7091998812095,1.1817503324441228,0.6001266610542998,1.9691681925412698
0.12000000000000001,0.65,0.7482091553548288,1.222408071111804,0.6120780556318791,1.9971440894901065
0.12000000000000001,0.66,0.7894919250233451,1.265413727826228,0.6239002372603955,2.0282308809222105
0.12000000000000001,0.67,0.8332495794260528,1.3109956845935837,0.6355852953736953,2.0626589289212203
0.12000000000000001,0.6799999999999999,0.8797089650394307,1.3594086859559562,0.6471261910621134,2.100685623193198
0.12000000000000001,0.69,0.9291264797354878,1.4109382348539767,0.6585167633731653,2.1426003305164647
0.12000000000000001,0.7,0.9817929859262827,1.46590588589626,0.6697517182871608,2.1887303098605
0.12000000000000001,0.71,1.0380397409172435,1.52467564702532,0.6808266026564305,2.2394478139902034
0.12000000000000001,0.72,1.09824559843761,1.5876617598860479,0.6917377656790291,2.295178662578231
0.12000000000000001,0.73,1.162845811048965,1.6553382105634973,0.7024823106409888,2.356412660488295
