epsilon,kappa_star,lambda_over_d,gamma_d_over_U0,vph_over_U0,chi
0.721356783919598,0.9225333069586236,6.810795078926502,0.3988607042738066,0.36967890362055816,0.1360835412334341
0.7263316582914573,0.9246522995671337,6.795187023404359,0.3987492800475068,0.3723408937272454,0.13741666699263233
0.7313065326633166,0.9267986350975318,6.779450324199468,0.3986349056932131,0.375004655771639,0.13876081840209364
0.7362814070351759,0.9289726905510403,6.763584517702645,0.3985175144217377,0.3776701738066529,0.14011620105561023
0.7412562814070351,0.9311748505479557,6.747589138046637,0.3983970380417866,0.38033743077580673,0.141483025111445
0.7462311557788945,0.9334055074817857,6.7314637173406595,0.3982734069302188,0.38300640848526357,0.14286150541880346
0.7512060301507538,0.9356650616865675,6.715207785843724,0.39814655000171595,0.38567708757289804,0.14425186164885004
0.7561809045226131,0.9379539216236421,6.698820872035055,0.39801639467785654,0.3883494474727262,0.14565431843080595
0.7611557788944724,0.9402725040371603,6.682302502946816,0.39788286685559016,0.39102346638752483,0.14706910549024954
0.7661306532663317,0.942621234142383,6.665652204298329,0.39774589087510653,0.3936991212535283,0.14849645779356632
0.771105527638191,0.9450005458066534,6.64886950072209,0.3976053894870895,0.3963763877073072,0.14993661569632644
0.7760804020100502,0.9474108817471457,6.631953915910905,0.39746128381936036,0.3990552400486986,0.15138982509719853
0.7810552763819095,0.9498526936829909,6.614904973124782,0.3973134933428963,0.40173565121595123,0.15285633759374662
0.7860301507537689,0.9523264425837934,6.597722195062058,0.3971619358372284,0.4044175927363635,0.15433641064897932
0.7910050251256282,0.9548325988292008,6.580405104396226,0.3970065273552127,0.40710103470037423,0.15583030775747977
0.7959798994974875,0.9573716424112243,6.562953224052922,0.3968471821871685,0.4097859457251398,0.15733829861934928
0.8009547738693468,0.959944063159057,6.545366077375802,0.39668381282439147,0.4124722929126609,0.15886065932097226
0.805929648241206,0.9625503609338135,6.5276431885433865,0.39651632992203034,0.4151600418163479,0.16039767251951006
0.8109045226130653,0.9651910458413114,6.509784082904365,0.3963446422613364,0.4178491564034553,0.16194962763432147
0.8158793969849246,0.9678666384555128,6.491788287285188,0.39616865671127716,0.42053959901528065,0.163516821045093
0.8208542713567839,0.9705776700422367,6.4736553303417335,0.39598827818952465,0.4232313303279112,0.16509955629624531
0.8258291457286432,0.9733246827713948,6.455384743032681,0.39580340962281624,0.42592430931677566,0.16669814430708205
