wavenumber_ratio_r,upper_mode_fraction_cutoff_u,min_jacobian_determinant,min_singular_value,max_condition_number
2.487012896932319,0.677536231884058,0.4465369587180486,0.3147951081134745,4.506106589034529
2.487012896932319,0.6917391304347826,0.4736629590648599,0.318621852140405,4.665716087491183
2.487012896932319,0.7059420289855073,0.503426425794466,0.3223841101968412,4.843828440107814
2.487012896932319,0.7201449275362319,0.5362364567512272,0.3260841129790076,5.043093919771265
2.487012896932319,0.7343478260869566,0.5725895781047177,0.3297240510079388,5.2667437078159285
2.487012896932319,0.7485507246376812,0.6130944488691012,0.3333060761750977,5.518752555990454
2.487012896932319,0.7627536231884058,0.6585054391069503,0.3368323032761048,5.804060041153744
2.487012896932319,0.7769565217391304,0.7097690377987333,0.3403048115236455,6.128876512772623
2.487012896932319,0.7911594202898551,0.7680891967846654,0.3437256460473367,6.501114019392565
2.487012896932319,0.8053623188405797,0.8350212850435619,0.3470968193740604,6.931006049707556
2.487012896932319,0.8195652173913044,0.9126104160637522,0.350420312901861,7.432020092644781
2.487012896932319,0.833768115942029,1.00360068828978,0.353698078360439,8.022238140478294
2.487012896932319,0.8479710144927537,1.111761712266954,0.3569320392613926,8.7265111291842
2.487012896932319,0.8621739130434782,1.242417028967019,0.3601240923452193,9.579945578304793
2.487012896932319,0.8763768115942029,1.4033367838192792,0.3632761090179394,10.633793793995244
2.487012896932319,0.8905797101449275,1.6063256241680663,0.3663899367897815,11.965931531759155
2.487012896932319,0.9047826086956522,1.87023172851964,0.3694674007073893,13.700713037261512
2.487012896932319,0.9189855072463768,2.2271209714437625,0.3725103047928499,16.049711310095596
2.487012896932319,0.9331884057971016,2.736326163073337,0.3755204334813815,19.404422215893323
2.487012896932319,0.947391304347826,3.521253738310325,0.3784995530648082,24.57913409961372
2.487012896932319,0.9615942028985508,4.8878596408559645,0.3814494131447669,33.59269324170072
2.487012896932319,0.9757971014492756,7.860273908154141,0.3843717480946521,53.20283346752103
2.487012896932319,0.99,19.28088166996101,0.3872682785343164,128.5591638933311
2.56881031541614,0.01,0.0040545576482793,0.0077428454613069,67.63045309802585
2.56881031541614,0.0242028985507246,0.0097815225297196,0.0185159562281162,28.530814407501992
2.56881031541614,0.0384057971014492,0.015477560578977,0.0290323875658649,18.36271978255495
2.56881031541614,0.0526086956521739,0.0211497141001179,0.0392988478596092,13.694458512471968
2.56881031541614,0.0668115942028985,0.0268051580828874,0.0493218755424197,11.018924487582211
2.56881031541614,0.0810144927536231,0.0324512196750784,0.059107845501728,9.28839691168962
2.56881031541614,0.0952173913043478,0.0380954013152666,0.0686629723558376,8.080297550251737
2.56881031541614,0.1094202898550724,0.0437454045761663,0.0779933153505628,7.230515322555949
2.56881031541614,0.1236231884057971,0.0494091576527298,0.0871047823460029,6.972623928282206
2.56881031541614,0.1378260869565217,0.0550948435451255,0.0960031339405172,6.733891366848983
2.56881031541614,0.1520289855072464,0.0608109315725832,0.1046939874075572,6.51333273202394
2.56881031541614,0.166231884057971,0.0665662117173927,0.1131828206441236,6.30941974755033
2.56881031541614,0.1804347826086956,0.072369832180829,0.1214749758941968,6.120457507356507
2.56881031541614,0.1946376811594203,0.0782313404908231,0.1295756634499317,5.944767008823048
2.56881031541614,0.2088405797101449,0.0841607287088799,0.1374899652308158,5.780769163944489
2.56881031541614,0.2230434782608695,0.0901684834496543,0.1452228382979082,5.627018802835369
2.56881031541614,0.2372463768115942,0.096265641214687,0.1527791182276689,5.482213409464453
2.56881031541614,0.2514492753623188,0.102463849414365,0.1601635224495849,5.345189446984699
2.56881031541614,0.2656521739130435,0.1087754344671255,0.1673806534635625,5.214913058819698
2.56881031541614,0.2798550724637681,0.1152134775158592,0.1744350020012458,5.090468661509036
2.56881031541614,0.2940579710144927,0.1217918994372992,0.1813309500743583,4.971047194016864
2.56881031541614,0.3082608695652174,0.1285255551526854,0.1880727739725773,4.855934969819282
2.56881031541614,0.322463768115942,0.1354303403959371,0.1946646471778289,4.744503453379492
2.56881031541614,0.3366666666666666,0.142523311658816,0.2011106431924535,4.636200130354927
2.56881031541614,0.3508695652173913,0.1498228212625843,0.2074147383149854,4.530540450211912
2.56881031541614,0.365072463768116,0.157348670982145,0.2135808143304358,4.427100763953856
2.56881031541614,0.3792753623188406,0.1651222858734831,0.2196126611455204,4.325512182430892
2.56881031541614,0.3934782608695652,0.1731669126099747,0.2255139793525337,4.225455221782747
2.56881031541614,0.4076811594202899,0.1815078461006725,0.2312883827317922,4.126655169699044
2.56881031541614,0.4218840579710145,0.1901726891428039,0.2369394006996462,4.028878059929938
2.56881031541614,0.4360869565217391,0.1991916512496133,0.242470480686513,3.9319271956117934
2.56881031541614,0.4502898550724638,0.2085978934294708,0.2478849904729855,3.835640157413522
2.56881031541614,0.4644927536231884,0.2184279276144408,0.2531862204584345,3.739886238863269
2.56881031541614,0.4786956521739131,0.2287220813369845,0.2583773858877455,3.644564284693237
2.56881031541614,0.4928985507246377,0.2395250400411132,0.2634616290192394,3.5496009055070394
2.56881031541614,0.5071014492753623,0.2508864831611735,0.2684420212499908,3.481579073900533
2.56881031541614,0.521304347826087,0.2628618331214047,0.2733215651885008,3.5186796887289624
2.56881031541614,0.5355072463768116,0.2755131415074479,0.2781031966879065,3.5622989010597284
2.56881031541614,0.5497101449275362,0.2889101428387369,0.2827897868294075,3.612728689557847
2.56881031541614,0.5639130434782609,0.3031315141442274,0.287384143864929,3.6703331264079897
2.56881031541614,0.5781159420289855,0.3182663885983168,0.291889015122005,3.7355561935884753
2.56881031541614,0.5923188405797102,0.3344161855617477,0.2963070888638371,3.808931878567422
2.56881031541614,0.6065217391304348,0.3516968365746827,0.300640996114656,3.891097010853437
2.56881031541614,0.6207246376811595,0.3702415116253935,0.3048933124481724,3.9828074715297648
2.56881031541614,0.634927536231884,0.3902039814300065,0.3090665597391462,4.0849586093266845
2.56881031541614,0.6491304347826087,0.4117627962343045,0.3131632078804731,4.198610990719891
2.56881031541614,0.6633333333333333,0.4351265223461831,0.3171856764715632,4.325023001136883
2.56881031541614,0.677536231884058,0.4605403621883665,0.3211363364699689,4.465692355469732
2.56881031541614,0.6917391304347826,0.4882946044913802,0.3250175118166187,4.622409350662055
2.56881031541614,0.7059420289855073,0.5187355232573236,0.3288314810340396,4.797325789587788
2.56881031541614,0.7201449275362319,0.5522795951950606,0.3325804787899105,4.993045106850101
2.56881031541614,0.7343478260869566,0.589432278251468,0.3362666974453417,5.2127416061656895
2.56881031541614,0.7485507246376812,0.630813153759668,0.3398922885696048,5.460320284325158
2.56881031541614,0.7627536231884058,0.6771900998814364,0.3434593644381746,5.740634232923415
2.56881031541614,0.7769565217391304,0.729526521307352,0.3469699995038007,6.059785254168028
2.56881031541614,0.7911594202898551,0.7890478509857562,0.350426231855076,6.425547286332027
2.56881031541614,0.8053623188405797,0.8573371686118246,0.3538300646452507,6.847975356266013
2.56881031541614,0.8195652173913044,0.9364759781191304,0.3571834675161364,7.3403022560239695
2.56881031541614,0.833768115942029,1.0292571541333388,0.3604883779982325,7.9202950200909905
2.56881031541614,0.8479710144927537,1.139517252248624,0.3637467028982984,8.612371872018375
2.56881031541614,0.8621739130434782,1.2726742860755085,0.3669603196766903,9.451028189143498
2.56881031541614,0.8763768115942029,1.4366362107762254,0.370131077810972,10.486624203287649
2.56881031541614,0.8905797101449275,1.6434169426498264,0.3732608001532209,11.7956803339237
2.56881031541614,0.9047826086956522,1.912198678187882,0.3763512842760783,13.500386714181245
2.56881031541614,0.9189855072463768,2.2756154035210137,0.3794043038161267,15.808634505766555
2.56881031541614,0.9331884057971016,2.794050944593706,0.3824216098118115,19.10510679943064
2.56881031541614,0.947391304347826,3.593097499149968,0.3854049320395308,24.189921885225957
2.56881031541614,0.9615942028985508,4.98412971468631,0.3883559803467961,33.04679466213783
2.56881031541614,0.9757971014492756,8.009415120204885,0.3912764459916523,52.31586291828149
2.56881031541614,0.99,19.632516937058323,0.394168002980977,126.36105601570743
2.6532980366639185,0.01,0.0042205929377153,0.0079000046053668,67.62679084864986
2.6532980366639185,0.0242028985507246,0.0101812568164048,0.0188917669016675,28.52700877634379
2.6532980366639185,0.0384057971014492,0.0161086915990428,0.0296216140895144,18.358738157124225
2.6532980366639185,0.0526086956521739,0.0220101452845811,0.0400963712281618,13.690293814286012
2.6532980366639185,0.0668115942028985,0.0278929998934278,0.0503226922980961,11.01456852002601
2.6532980366639185,0.0810144927536231,0.0337647906213097,0.0603070633833962,9.283841096739064
2.6532980366639185,0.0952173913043478,0.0396332294990594,0.0700558069763968,8.075532734573573
2.6532980366639185,0.1094202898550724,0.0455062303736721,0.0795750866730533,7.355232427451461
2.6532980366639185,0.1236231884057971,0.0513919360662606,0.0888709112516234,7.100916428943039
2.6532980366639185,0.1378260869565217,0.0572987478386619,0.0979491389999114,6.8649578182003
2.6532980366639185,0.1520289855072464,0.0632353572880544,0.1068154816945427,6.646556295624541
2.6532980366639185,0.166231884057971,0.0692107810463414,0.1154755085746047,6.444314481316013
2.6532980366639185,0.1804347826086956,0.0752343996749996,0.1239346502031655,6.256631778679445
2.6532980366639185,0.1946376811594203,0.0813159988591368,0.1321982022452499,6.081898098080549
2.6532980366639185,0.2088405797101449,0.0874658159533299,0.1402713290927406,5.918585291705507
2.6532980366639185,0.2230434782608695,0.0936945907152865,0.1481590674690379,5.765286224552714
2.6532980366639185,0.2372463768115942,0.1000136216317924,0.1558663298701617,5.620726974135262
2.6532980366639185,0.2514492753623188,0.1064348281618792,0.1633979079662285,5.483765639758608
2.6532980366639185,0.2656521739130435,0.1129708199617962,0.1707584758775871,5.353384795167963
2.6532980366639185,0.2798550724637681,0.1196349741938739,0.1779525933968394,5.228681329535747
2.6532980366639185,0.2940579710144927,0.1264415215775768,0.1849847091067114,5.108855667097767
2.6532980366639185,0.3082608695652174,0.1334056429028806,0.191859163418858,4.993201280242721
2.6532980366639185,0.322463768115942,0.1405435773762699,0.1985801915433143,4.88109499864576
2.6532980366639185,0.3366666666666666,0.1478727448138815,0.2051519263736335,4.771988268612334
2.6532980366639185,0.3508695652173913,0.1554118829851029,0.2115784013001301,4.665399387667066
2.6532980366639185,0.365072463768116,0.1631812040316954,0.2178635529530039,4.560906676703468
2.6532980366639185,0.3792753623188406,0.1712025711717524,0.2240112238727006,4.458142499401156
2.6532980366639185,0.3934782608695652,0.1794997006562496,0.2300251651207081,4.356788054602688
2.6532980366639185,0.4076811594202899,0.1880983923031484,0.2359090388171386,4.256568820078623
2.6532980366639185,0.4218840579710145,0.1970267934943199,0.241666420616336,4.157250615350733
2.6532980366639185,0.4360869565217391,0.2063157032523074,0.2473008021319925,4.05863616114222
2.6532980366639185,0.4502898550724638,0.2159989230678364,0.2528155932922633,3.9605621141612057
2.6532980366639185,0.4644927536231884,0.2261136629812594,0.258214124641098,3.8628965177985055
2.6532980366639185,0.4786956521739131,0.2367010144249463,0.263499649589854,3.7655366220829247
2.6532980366639185,0.4928985507246377,0.2478065017702712,0.2686753466099014,3.668407068600801
2.6532980366639185,0.5071014492753623,0.25948072930764,0.2737443213786905,3.5714584186559506
2.6532980366639185,0.521304347826087,0.2717801430330981,0.2787096088715473,3.4987574739594023
2.6532980366639185,0.5355072463768116,0.2847679319799109,0.2835741754127514,3.541259279525805
2.6532980366639185,0.5497101449275362,0.2985151000796093,0.288340920671348,3.590490175432961
2.6532980366639185,0.5639130434782609,0.3131017470915641,0.2930126796208872,3.646806017498804
2.6532980366639185,0.5781159420289855,0.3286186080650174,0.2975922244476342,3.71064145694536
2.6532980366639185,0.5923188405797102,0.3451689146766498,0.3020822664255501,3.78251984285416
2.6532980366639185,0.6065217391304348,0.3628706590026394,0.306485457742421,3.863065820913308
2.6532980366639185,0.6207246376811595,0.381859366276178,0.3108043932935611,3.953021254234905
2.6532980366639185,0.634927536231884,0.4022915142915583,0.3150416124309759,4.053265281463776
2.6532980366639185,0.6491304347826087,0.4243487832823524,0.3191996006841949,4.164839622905693
2.6532980366639185,0.6633333333333333,0.4482433815347119,0.3232807914393286,4.2889806260302725
2.6532980366639185,0.677536231884058,0.474224777784997,0.3272875675856639,4.42716007091749
2.6532980366639185,0.6917391304347826,0.5025882951754321,0.3312222631315265,4.58113752672235
2.6532980366639185,0.7059420289855073,0.5336861951368008,0.3350871647879942,4.753028115337537
2.6532980366639185,0.7201449275362319,0.5679421364232504,0.3388845135210983,4.945391127503576
2.6532980366639185,0.7343478260869566,0.6058702723390298,0.3426165060783361,5.161347263044969
2.6532980366639185,0.7485507246376812,0.648100819776762,0.3462852964829915,5.404735783043626
2.6532980366639185,0.7627536231884058,0.6954148127293515,0.3498929975085096,5.6803282790782506
2.6532980366639185,0.7769565217391304,0.748792133633572,0.3534416821232422,5.994124268890629
2.6532980366639185,0.7911594202898551,0.809479143741589,0.3569333849124003,6.353767553207582
2.6532980366639185,0.8053623188405797,0.8790859243184375,0.3603701034800482,6.769145004132093
2.6532980366639185,0.8195652173913044,0.959729443047612,0.3637537998295749,7.253268277376203
2.6532980366639185,0.833768115942029,1.0542501141105929,0.3670864017200175,7.8236076547253
2.6532980366639185,0.8479710144927537,1.166549747425955,0.3703698040132123,8.504173667273328
2.6532980366639185,0.8621739130434782,1.3021384508953049,0.3736058699964873,9.32888589569338
2.6532980366639185,0.8763768115942029,1.4690585294743883,0.3767964326921106,10.34726410281688
2.6532980366639185,0.8905797101449275,1.6795279255643474,0.3799432961535555,11.63455178859004
2.6532980366639185,0.9047826086956522,1.95305449982306,0.3830482367508648,13.31090020196209
2.6532980366639185,0.9189855072463768,2.3228261590732315,0.3861130044399573,15.580731737685005
2.6532980366639185,0.9331884057971016,2.850251515559233,0.3891393240279382,18.822311000145383
2.6532980366639185,0.947391304347826,3.6630540133669034,0.3921288964256075,23.822406348402165
2.6532980366639185,0.9615942028985508,5.077891900799527,0.3950833998965605,32.53163466048073
2.6532980366639185,0.9757971014492756,8.15471806403037,0.3980044913005805,51.4793440851392
2.6532980366639185,0.99,19.97525328503112,0.4008938073327437,124.28925918997624
2.7405645442622526,0.01,0.0043845060338746,0.0080521572001655,67.62327225878256
2.7405645442622526,0.0242028985507246,0.0105758382631489,0.0192556119505927,28.52332497878401
2.7405645442622526,0.0384057971014492,0.0167316112327831,0.030192080861457,18.354885220373376
2.7405645442622526,0.0526086956521739,0.0228592764930411,0.0408685067008071,13.686264916897445
2.7405645442622526,0.0668115942028985,0.0289664166143838,0.0512916551824309,11.010355579493623
2.7405645442622526,0.0810144927536231,0.0350607699334886,0.0614681208454644,9.279435900117564
2.7405645442622526,0.0952173913043478,0.0411502526934203,0.0714043313938251,8.070926505507767
2.7405645442622526,0.1094202898550724,0.0472429856234921,0.0811065520373727,7.480807197697802
2.7405645442622526,0.1236231884057971,0.0533473205418482,0.0905808900153908,7.230367837904058
2.7405645442622526,0.1378260869565217,0.059471871295628,0.0998332987698823,6.997460501910814
2.7405645442622526,0.1520289855072464,0.0656255453534814,0.108869582158073,6.781470217011662
2.7405645442622526,0.166231884057971,0.0718175802547564,0.1176953984701344,6.581131730491052
2.7405645442622526,0.1804347826086956,0.0780575819780717,0.1263162643527116,6.394940261603848
2.7405645442622526,0.1946376811594203,0.084355567683061,0.1347375586851237,6.22135610288421
2.7405645442622526,0.2088405797101449,0.0907220130416763,0.1429645262789447,6.0589034644578845
2.7405645442622526,0.2230434782608695,0.0971679035774226,0.1510022815323214,5.906214541679378
2.7405645442622526,0.2372463768115942,0.1037047919656371,0.1588558119636098,5.762045223165775
2.7405645442622526,0.2514492753623188,0.1103448616918157,0.1665299816652067,5.625276333435244
2.7405645442622526,0.2656521739130435,0.1171009972268984,0.1740295346445141,5.494907858494559
2.7405645442622526,0.2798550724637681,0.1239868626203,0.1813590981211565,5.370050068149227
2.7405645442622526,0.2940579710144927,0.1310169891286514,0.1885231856749229,5.249913680583157
2.7405645442622526,0.3082608695652174,0.1382068734339306,0.1955262003649266,5.133800074407584
2.7405645442622526,0.322463768115942,0.1455730876683023,0.2023724377392495,5.021092119205402
2.7405645442622526,0.3366666666666666,0.1531334036520577,0.209066088776234,4.911245850037994
2.7405645442622526,0.3508695652173913,0.1609069327734589,0.2156112427414381,4.803782994495898
2.7405645442622526,0.365072463768116,0.1689142847152422,0.2220118899802206,4.698284383139796
2.7405645442622526,0.3792753623188406,0.177177747431369,0.2282719246304713,4.594384146692123
2.7405645442622526,0.3934782608695652,0.1857214921852371,0.2343951472734934,4.49176464579508
2.7405645442622526,0.4076811594202899,0.1945718079304274,0.2403852675109603,4.390152021791443
2.7405645442622526,0.4218840579710145,0.2037573699646667,0.246245906482233,4.289312326435925
2.7405645442622526,0.4360869565217391,0.2133095487275288,0.2519805993125388,4.189048145489779
2.7405645442622526,0.4502898550724638,0.2232627663942698,0.2575927975104841,4.089195658272494
2.7405645442622526,0.4644927536231884,0.2336549100265854,0.2630858712975989,3.9896221079246295
2.7405645442622526,0.4786956521739131,0.2445278117051422,0.2684631118867239,3.8902236194377897
2.7405645442622526,0.4928985507246377,0.2559278094831611,0.2737277337004186,3.790923358514911
2.7405645442622526,0.5071014492753623,0.2679064047543389,0.278882876542844,3.691670021594387
2.7405645442622526,0.521304347826087,0.2805210367615636,0.2839316077128908,3.5924366460120125
2.7405645442622526,0.5355072463768116,0.2938359983839989,0.2888769240742556,3.521107616004571
2.7405645442622526,0.5497101449275362,0.3079235257805603,0.2937217540695895,3.569198030549504
2.7405645442622526,0.5639130434782609,0.3228651001776627,0.2984689596986815,3.624288484214585
2.7405645442622526,0.5781159420289855,0.3387530124595393,0.3031213384366305,3.6868048164374265
2.7405645442622526,0.5923188405797102,0.3556922549076449,0.307681625123964,3.7572603296698026
2.7405645442622526,0.6065217391304348,0.3738028218467033,0.3121524938010816,3.836268164420853
2.7405645442622526,0.6207246376811595,0.3932225277459926,0.3165365595078878,3.924556948079796
2.7405645442622526,0.634927536231884,0.4141104822901725,0.3208363800447508,4.022990514937871
2.7405645442622526,0.6491304347826087,0.436651409578889,0.3250544576894906,4.13259279410409
2.7405645442622526,0.6633333333333333,0.4610610603390384,0.329193240880782,4.254579328241944
2.7405645442622526,0.677536231884058,0.4875930543476633,0.3332551258659667,4.390397418624877
2.7405645442622526,0.6917391304347826,0.516547613907102,0.3372424583104136,4.541777630230596
2.7405645442622526,0.7059420289855073,0.548282828468662,0.3411575348774658,4.710800465033175
2.7405645442622526,0.7201449275362319,0.5832293490186161,0.3450026047721286,4.899983552029957
2.7405645442622526,0.7343478260869566,0.6219097960454912,0.3487798712566122,5.112397003426717
2.7405645442622526,0.7485507246376812,0.6649647449390159,0.3524914931356407,5.351818047147046
2.7405645442622526,0.7627536231884058,0.7131880447715403,0.3561395862091256,5.622941366643423
2.7405645442622526,0.7769565217391304,0.7675756315787439,0.3597262247030351,5.931669962737601
2.7405645442622526,0.7911594202898551,0.8293942589787496,0.3632534426711922,6.285524839457759
2.7405645442622526,0.8053623188405797,0.900280321653631,0.366723235370186,6.694234203882517
2.7405645442622526,0.8195652173913044,0.9823853510994528,0.3701375606132365,7.170601060074456
2.7405645442622526,0.833768115942029,1.078596099355336,0.3734983401026767,7.731815697217123
2.7405645442622526,0.8479710144927537,1.1928779862068777,0.3768074607350275,8.401503984271896
2.7405645442622526,0.8621739130434782,1.330830899577669,0.3800667758937693,9.213042240704723
2.7405645442622526,0.8763768115942029,1.5006281256241385,0.3832781067162805,10.215157259283124
2.7405645442622526,0.8905797101449275,1.7146865264640616,0.3864432433492523,11.481887795165015
2.7405645442622526,0.9047826086956522,1.992831487675071,0.3895639461810322,13.131461469295708
2.7405645442622526,0.9189855072463768,2.3687910074349987,0.392641947065679,15.365028011799856
2.7405645442622526,0.9331884057971016,2.904972918109815,0.3956789505289155,18.554796421390684
2.7405645442622526,0.947391304347826,3.7311787663133793,0.3986766349623896,23.47493991602401
2.7405645442622526,0.9615942028985508,5.169218690135887,0.4016366538057933,32.044848717333224
2.7405645442622526,0.9757971014492756,8.296290133421289,0.4045606367242554,50.689345454690944
2.7405645442622526,0.99,20.309326587814382,0.4074501907684524,122.3338017492564
2.830701232007399,0.01,0.0045461680348484,0.0081994666970151,67.61986065351535
2.830701232007399,0.0242028985507246,0.0109649527066577,0.0196078715844865,28.519759236520823
2.830701232007399,0.0384057971014492,0.0173458305377526,0.0307443857189505,18.35115734332553
2.830701232007399,0.0526086956521739,0.0236964466603104,0.0416160629913012,13.682367242466835
2.830701232007399,0.0668115942028985,0.030024581587329,0.0522297788488663,11.006280835051106
2.830701232007399,0.0810144927536231,0.0363381710969067,0.0625922337438673,9.275176106298987
2.830701232007399,0.0952173913043478,0.0426453308632571,0.0727099577171448,8.066473363474254
2.830701232007399,0.1094202898550724,0.0489543825391588,0.0825893151562927,7.607209376218003
2.830701232007399,0.1236231884057971,0.055273882297973,0.0922365092091973,7.360954615879915
2.830701232007399,0.1378260869565217,0.0616126504260511,0.1016575861535796,7.131383498677353
2.830701232007399,0.1520289855072464,0.0679798046926627,0.1108584396009354,6.918066655594195
2.830701232007399,0.166231884057971,0.0743847972305283,0.1198448146511222,6.719872008305422
2.830701232007399,0.1804347826086956,0.0808374533805316,0.1286223119291401,6.535391795227712
2.830701232007399,0.1946376811594203,0.0873480155162461,0.1371963914416722,6.363158046589444
2.830701232007399,0.2088405797101449,0.0939271906536421,0.1455723764327033,6.201748647032799
2.830701232007399,0.2230434782608695,0.1005862028537775,0.153755457067499,6.049836374382169
2.830701232007399,0.2372463768115942,0.107336851938292,0.1617506940692707,5.906208066428866
2.830701232007399,0.2514492753623188,0.1141915775397776,0.169563022192072,5.769768337546144
2.830701232007399,0.2656521739130435,0.1211635307992694,0.1771972536704827,5.639535553514697
2.830701232007399,0.2798550724637681,0.1282666541367681,0.1846580815458591,5.514634246644058
2.830701232007399,0.2940579710144927,0.1355157705201383,0.1919500828896358,5.3942862335311705
2.830701232007399,0.3082608695652174,0.1429266827935423,0.1990777219794047,5.277801527723234
2.830701232007399,0.322463768115942,0.1505162861264908,0.2060453533428585,5.164569731997151
2.830701232007399,0.3366666666666666,0.1583026936579741,0.2128572247703569,5.054052085329414
2.830701232007399,0.3508695652173913,0.1663053790666204,0.219517480214095,4.9457743284527735
2.830701232007399,0.365072463768116,0.1745453375084405,0.22603016262528,4.839320341580799
2.830701232007399,0.3792753623188406,0.1830452687006681,0.232399216712745,4.734326538958899
2.830701232007399,0.3934782608695652,0.1918297850989324,0.2386284916347981,4.630476926120848
2.830701232007399,0.4076811594202899,0.2009256501389322,0.2447217436162796,4.527498770531601
2.830701232007399,0.4218840579710145,0.2103620509384552,0.2506826385066993,4.425158808550791
2.830701232007399,0.4360869565217391,0.2201709120488499,0.256514754263704,4.323259928925201
2.830701232007399,0.4502898550724638,0.2303872578803327,0.2622215833794342,4.221638276425784
2.830701232007399,0.4644927536231884,0.2410496321457878,0.2678065352475156,4.120160731804151
2.830701232007399,0.4786956521739131,0.2522005856632309,0.2732729384707612,4.018722747282983
2.830701232007399,0.4928985507246377,0.2638872459722772,0.2786240431047205,3.917246483674211
2.830701232007399,0.5071014492753623,0.2761619853764972,0.2838630228567691,3.815679273955039
2.830701232007399,0.521304347826087,0.2890832071968954,0.2889929772259654,3.713992377021552
2.830701232007399,0.5355072463768116,0.3027162763703292,0.2940169335942351,3.612180059960447
2.830701232007399,0.5497101449275362,0.3171346257590058,0.2989378492599347,3.548802668391647
2.830701232007399,0.5639130434782609,0.3324210786138786,0.3037586134344558,3.6027269717948163
2.830701232007399,0.5781159420289855,0.3486694376402966,0.3084820491809442,3.6639883740492345
2.830701232007399,0.5923188405797102,0.3659864061251371,0.3131109153150257,3.733090677282074
2.830701232007399,0.6065217391304348,0.3844939250369736,0.3176479082538781,3.810636146967092
2.830701232007399,0.6207246376811595,0.4043320347236306,0.3220956638321608,3.8973408973099257
2.830701232007399,0.634927536231884,0.4256624045908838,0.3264567590632373,3.994054295897482
2.830701232007399,0.6491304347826087,0.4486727197212923,0.3307337138712559,4.101783454617388
2.830701232007399,0.6633333333333333,0.4735821778453719,0.3349289927785913,4.221724254027605
2.830701232007399,0.677536231884058,0.5006484383816205,0.339045006556916,4.355300858576701
2.830701232007399,0.6917391304347826,0.5301764925930744,0.3430841138376689,4.504216423529124
2.830701232007399,0.7059420289855073,0.5625301040954662,0.3470486226937471,4.670518735072366
2.830701232007399,0.7201449275362319,0.5981467325856434,0.3509407921807404,4.85668605222991
2.830701232007399,0.7343478260869566,0.6375572451376359,0.3547628338479843,5.065740686222327
2.830701232007399,0.7485507246376812,0.6814123071344983,0.3585169132160056,5.301401249302878
2.830701232007399,0.7627536231884058,0.7305182526117351,0.362205151224622,5.568289757942762
2.830701232007399,0.7769565217391304,0.785886659574379,0.3658296256509562,5.872218019761424
2.830701232007399,0.7911594202898551,0.8488041534976689,0.3693923724969128,6.220591018299145
2.830701232007399,0.8053623188405797,0.920932773758456,0.3728953873506486,6.622987055550987
2.830701232007399,0.8195652173913044,1.0044577405164652,0.3763406267251644,7.092012007542296
2.830701232007399,0.833768115942029,1.10231097378225,0.3797300093642207,7.644591636626885
2.830701232007399,0.8479710144927537,1.2185199022375162,0.383065417531757,8.30398840580579
2.830701232007399,0.8621739130434782,1.3587719388966295,0.3863486982734804,9.103065396051798
2.830701232007399,0.8763768115942029,1.5313680678358852,0.3895816646604732,10.089800260945784
2.830701232007399,0.8905797101449275,1.748919092302411,0.392766097008513,11.337093611547957
2.830701232007399,0.9047826086956522,2.0315599850013064,0.3959037440802608,12.961355791706085
2.830701232007399,0.9189855072463768,2.413545345500745,0.3989963242713626,15.160644813638848
2.830701232007399,0.9331884057971016,2.958257283965797,0.4020455267729362,18.301448902762967
2.830701232007399,0.947391304347826,3.797523597843859,0.4050530127255457,23.14604258256395
2.830701232007399,0.9615942028985508,5.258177798200071,0.4080204163526119,31.584316118934968
2.830701232007399,0.9757971014492756,8.43423176472849,0.4109493460850958,49.94234649297059
2.830701232007399,0.99,20.63495814643501,0.413841385667516,120.48576881947872
2.923802499621564,0.01,0.00470546128128,0.0083420847786746,67.61654966929254
2.923802499621564,0.0242028985507246,0.0113483278750547,0.0199489155171846,28.51630772871927
2.923802499621564,0.0384057971014492,0.0179509220754564,0.0312791066569975,18.34754999417008
2.923802499621564,0.0526086956521739,0.0245210811249058,0.0423398227655206,13.67859662718955
2.923802499621564,0.0668115942028985,0.0310667769343093,0.0531380455601408,11.002339590398703
2.923802499621564,0.0810144927536231,0.0375961389888158,0.0636805788965393,9.271056781333735
2.923802499621564,0.0952173913043478,0.0441174767588174,0.0739740526865301,8.062167948778567
2.923802499621564,0.1094202898550724,0.0506393087029865,0.0840249279512021,7.734407230592483
2.923802499621564,0.1236231884057971,0.0571703888841215,0.0938395014335282,7.492651514737553
2.923802499621564,0.1378260869565217,0.0637197390102781,0.1034239099317659,7.266709040510094
2.923802499621564,0.1520289855072464,0.0702966819638276,0.1127841345867542,7.05633594782523
2.923802499621564,0.166231884057971,0.0769108783047577,0.1219260052162907,6.860533995494156
2.923802499621564,0.1804347826086956,0.0835723669291117,0.130855204286858,6.67799349989159
2.923802499621564,0.1946376811594203,0.0902916089966938,0.1395772709874847,6.507319413361753
2.923802499621564,0.2088405797101449,0.097079536330526,0.148097605056564,6.347144485182308
2.923802499621564,0.2230434782608695,0.1039476052552205,0.1564214706102224,6.196183233625007
2.923802499621564,0.2372463768115942,0.1109078552452713,0.1645539997811706,6.053254561411168
2.923802499621564,0.2514492753623188,0.117972974810606,0.1725001963187506,5.917287874745502
2.923802499621564,0.2656521739130435,0.1251563741551535,0.180264939057914,5.787320862304213
2.923802499621564,0.2798550724637681,0.132472265817659,0.1878529853194532,5.662493183220822
2.923802499621564,0.2940579710144927,0.1399357557841408,0.1952689742041684,5.542038543673082
